Importance,Level,Job Zone,Occupation,Skill,Category
0,Not relevant,2,Postal Service Mail Carriers,Repairing,Technical Skills
0,Not relevant,2,Postmasters and Mail Superintendents,Repairing,Technical Skills
0,Not relevant,3,"Preschool Teachers, Except Special Education",Repairing,Technical Skills
0,Not relevant,5,Preventive Medicine Physicians,Repairing,Technical Skills
0,Not relevant,3,Private Detectives and Investigators,Repairing,Technical Skills
0,Not relevant,4,Probation Officers and Correctional Treatment Specialists,Repairing,Technical Skills
0,Not relevant,2,Procurement Clerks,Repairing,Technical Skills
0,Not relevant,4,Producers and Directors,Repairing,Technical Skills
0,Not relevant,2,"Production, Planning, and Expediting Clerks",Repairing,Technical Skills
0,Not relevant,4,Proofreaders and Copy Markers,Repairing,Technical Skills
0,Not relevant,4,"Property, Real Estate, and Community Association Managers",Repairing,Technical Skills
0,Not relevant,2,Psychiatric Aides,Repairing,Technical Skills
0,Not relevant,3,Psychiatric Technicians,Repairing,Technical Skills
0,Not relevant,5,Psychiatrists,Repairing,Technical Skills
0,Not relevant,5,"Psychology Teachers, Postsecondary",Repairing,Technical Skills
0,Not relevant,4,Public Relations Specialists,Repairing,Technical Skills
0,Not relevant,4,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Repairing,Technical Skills
0,Not relevant,4,Purchasing Managers,Repairing,Technical Skills
0,Not relevant,2,Railroad Conductors and Yardmasters,Repairing,Technical Skills
0,Not relevant,4,Real Estate Brokers,Repairing,Technical Skills
0,Not relevant,3,Real Estate Sales Agents,Repairing,Technical Skills
0,Not relevant,2,Receptionists and Information Clerks,Repairing,Technical Skills
0,Not relevant,5,"Recreation and Fitness Studies Teachers, Postsecondary",Repairing,Technical Skills
0,Not relevant,4,Recreation Workers,Repairing,Technical Skills
0,Not relevant,4,Recreational Therapists,Repairing,Technical Skills
0,Not relevant,2,Recycling Coordinators,Repairing,Technical Skills
0,Not relevant,4,Regulatory Affairs Managers,Repairing,Technical Skills
0,Not relevant,4,Regulatory Affairs Specialists,Repairing,Technical Skills
0,Not relevant,4,Rehabilitation Counselors,Repairing,Technical Skills
0,Not relevant,4,Remote Sensing Scientists and Technologists,Repairing,Technical Skills
0,Not relevant,2,Reservation and Transportation Ticket Agents and Travel Clerks,Repairing,Technical Skills
0,Not relevant,3,Residential Advisors,Repairing,Technical Skills
0,Not relevant,2,Retail Loss Prevention Specialists,Repairing,Technical Skills
0,Not relevant,2,Retail Salespersons,Repairing,Technical Skills
0,Not relevant,4,Sales Engineers,Repairing,Technical Skills
0,Not relevant,4,Sales Managers,Repairing,Technical Skills
0,Not relevant,4,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Repairing,Technical Skills
0,Not relevant,4,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Repairing,Technical Skills
0,Not relevant,5,School Psychologists,Repairing,Technical Skills
0,Not relevant,4,Search Marketing Strategists,Repairing,Technical Skills
0,Not relevant,4,"Secondary School Teachers, Except Special and Career/Technical Education",Repairing,Technical Skills
0,Not relevant,2,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Repairing,Technical Skills
0,Not relevant,4,"Securities, Commodities, and Financial Services Sales Agents",Repairing,Technical Skills
0,Not relevant,2,Security Guards,Repairing,Technical Skills
0,Not relevant,3,Self-Enrichment Teachers,Repairing,Technical Skills
0,Not relevant,2,"Sewers, Hand",Repairing,Technical Skills
0,Not relevant,2,Shampooers,Repairing,Technical Skills
0,Not relevant,2,"Shipping, Receiving, and Inventory Clerks",Repairing,Technical Skills
0,Not relevant,3,Skincare Specialists,Repairing,Technical Skills
0,Not relevant,4,Social and Community Service Managers,Repairing,Technical Skills
0,Not relevant,4,Social and Human Service Assistants,Repairing,Technical Skills
0,Not relevant,4,Social Science Research Assistants,Repairing,Technical Skills
0,Not relevant,5,"Social Work Teachers, Postsecondary",Repairing,Technical Skills
0,Not relevant,5,Sociologists,Repairing,Technical Skills
0,Not relevant,5,"Sociology Teachers, Postsecondary",Repairing,Technical Skills
0,Not relevant,5,Soil and Plant Scientists,Repairing,Technical Skills
0,Not relevant,3,Solar Sales Representatives and Assessors,Repairing,Technical Skills
0,Not relevant,3,Spa Managers,Repairing,Technical Skills
0,Not relevant,4,"Special Education Teachers, Middle School",Repairing,Technical Skills
0,Not relevant,5,"Special Education Teachers, Preschool",Repairing,Technical Skills
0,Not relevant,4,"Special Education Teachers, Secondary School",Repairing,Technical Skills
0,Not relevant,4,Special Effects Artists and Animators,Repairing,Technical Skills
0,Not relevant,5,Speech-Language Pathologists,Repairing,Technical Skills
0,Not relevant,5,Sports Medicine Physicians,Repairing,Technical Skills
0,Not relevant,4,Statistical Assistants,Repairing,Technical Skills
0,Not relevant,5,Statisticians,Repairing,Technical Skills
0,Not relevant,5,Substance Abuse and Behavioral Disorder Counselors,Repairing,Technical Skills
0,Not relevant,4,Supply Chain Managers,Repairing,Technical Skills
0,Not relevant,3,Surgical Assistants,Repairing,Technical Skills
0,Not relevant,5,Survey Researchers,Repairing,Technical Skills
0,Not relevant,4,Sustainability Specialists,Repairing,Technical Skills
0,Not relevant,2,"Switchboard Operators, Including Answering Service",Repairing,Technical Skills
0,Not relevant,4,Talent Directors,Repairing,Technical Skills
0,Not relevant,3,"Tax Examiners and Collectors, and Revenue Agents",Repairing,Technical Skills
0,Not relevant,3,Tax Preparers,Repairing,Technical Skills
0,Not relevant,5,"Teaching Assistants, Postsecondary",Repairing,Technical Skills
0,Not relevant,4,Technical Writers,Repairing,Technical Skills
0,Not relevant,2,Telemarketers,Repairing,Technical Skills
0,Not relevant,2,Telephone Operators,Repairing,Technical Skills
0,Not relevant,2,Tellers,Repairing,Technical Skills
0,Not relevant,2,"Title Examiners, Abstractors, and Searchers",Repairing,Technical Skills
0,Not relevant,3,Tour Guides and Escorts,Repairing,Technical Skills
0,Not relevant,4,Training and Development Managers,Repairing,Technical Skills
0,Not relevant,4,Training and Development Specialists,Repairing,Technical Skills
0,Not relevant,3,Transit and Railroad Police,Repairing,Technical Skills
0,Not relevant,4,Transportation Engineers,Repairing,Technical Skills
0,Not relevant,4,Transportation Inspectors,Repairing,Technical Skills
0,Not relevant,4,Transportation Planners,Repairing,Technical Skills
0,Not relevant,3,Travel Agents,Repairing,Technical Skills
0,Not relevant,4,Treasurers and Controllers,Repairing,Technical Skills
0,Not relevant,3,Tutors,Repairing,Technical Skills
0,Not relevant,2,"Umpires, Referees, and Other Sports Officials",Repairing,Technical Skills
0,Not relevant,5,Urban and Regional Planners,Repairing,Technical Skills
0,Not relevant,5,Urologists,Repairing,Technical Skills
0,Not relevant,2,"Ushers, Lobby Attendants, and Ticket Takers",Repairing,Technical Skills
0,Not relevant,5,Veterinarians,Repairing,Technical Skills
0,Not relevant,4,Video Game Designers,Repairing,Technical Skills
0,Not relevant,2,Waiters and Waitresses,Repairing,Technical Skills
0,Not relevant,4,Water Resource Specialists,Repairing,Technical Skills
0,Not relevant,4,Water/Wastewater Engineers,Repairing,Technical Skills
0,Not relevant,3,Web Developers,Repairing,Technical Skills
0,Not relevant,3,"Wholesale and Retail Buyers, Except Farm Products",Repairing,Technical Skills
0,Not relevant,4,Wind Energy Engineers,Repairing,Technical Skills
0,Not relevant,2,Word Processors and Typists,Repairing,Technical Skills
0,Not relevant,4,Writers and Authors,Repairing,Technical Skills
0,Not relevant,4,Zoologists and Wildlife Biologists,Repairing,Technical Skills
78,55,2,Agricultural Inspectors,Quality Control Analysis,Technical Skills
75,59,4,Quality Control Systems Managers,Quality Control Analysis,Technical Skills
75,57,3,Quality Control Analysts,Quality Control Analysis,Technical Skills
72,57,2,Non-Destructive Testing Specialists,Quality Control Analysis,Technical Skills
72,55,3,Aircraft Mechanics and Service Technicians,Quality Control Analysis,Technical Skills
72,55,3,Signal and Track Switch Repairers,Quality Control Analysis,Technical Skills
72,46,2,Printing Press Operators,Quality Control Analysis,Technical Skills
69,55,3,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",Quality Control Analysis,Technical Skills
69,54,3,Aviation Inspectors,Quality Control Analysis,Technical Skills
69,54,3,Industrial Machinery Mechanics,Quality Control Analysis,Technical Skills
69,54,3,Medical Appliance Technicians,Quality Control Analysis,Technical Skills
69,52,3,Aerospace Engineering and Operations Technologists and Technicians,Quality Control Analysis,Technical Skills
69,52,3,Avionics Technicians,Quality Control Analysis,Technical Skills
69,52,3,"Electric Motor, Power Tool, and Related Repairers",Quality Control Analysis,Technical Skills
69,52,2,Manufactured Building and Mobile Home Installers,Quality Control Analysis,Technical Skills
69,48,2,"Inspectors, Testers, Sorters, Samplers, and Weighers",Quality Control Analysis,Technical Skills
66,61,4,Robotics Engineers,Quality Control Analysis,Technical Skills
66,55,3,Robotics Technicians,Quality Control Analysis,Technical Skills
66,55,2,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",Quality Control Analysis,Technical Skills
66,54,3,Electro-Mechanical and Mechatronics Technologists and Technicians,Quality Control Analysis,Technical Skills
66,52,3,"First-Line Supervisors of Mechanics, Installers, and Repairers",Quality Control Analysis,Technical Skills
66,52,3,"Telecommunications Equipment Installers and Repairers, Except Line Installers",Quality Control Analysis,Technical Skills
66,50,3,Audiovisual Equipment Installers and Repairers,Quality Control Analysis,Technical Skills
66,50,2,Chemical Plant and System Operators,Quality Control Analysis,Technical Skills
66,50,3,Musical Instrument Repairers and Tuners,Quality Control Analysis,Technical Skills
63,54,2,"Cutting and Slicing Machine Setters, Operators, and Tenders",Quality Control Analysis,Technical Skills
63,52,3,Elevator and Escalator Installers and Repairers,Quality Control Analysis,Technical Skills
63,52,2,Home Appliance Repairers,Quality Control Analysis,Technical Skills
63,50,4,Computer Programmers,Quality Control Analysis,Technical Skills
63,50,2,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Quality Control Analysis,Technical Skills
63,46,3,Commercial Divers,Quality Control Analysis,Technical Skills
63,46,2,"Tool Grinders, Filers, and Sharpeners",Quality Control Analysis,Technical Skills
63,46,2,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",Quality Control Analysis,Technical Skills
61,47,4,Nanotechnology Engineering Technologists and Technicians,Quality Control Analysis,Technical Skills
60,54,2,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Quality Control Analysis,Technical Skills
60,54,3,"Mobile Heavy Equipment Mechanics, Except Engines",Quality Control Analysis,Technical Skills
60,52,3,Medical Equipment Repairers,Quality Control Analysis,Technical Skills
60,52,4,Software Quality Assurance Analysts and Testers,Quality Control Analysis,Technical Skills
60,52,3,Solar Thermal Installers and Technicians,Quality Control Analysis,Technical Skills
60,50,2,Computer Numerically Controlled Tool Operators,Quality Control Analysis,Technical Skills
60,50,3,Gem and Diamond Workers,Quality Control Analysis,Technical Skills
60,50,2,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Quality Control Analysis,Technical Skills
60,48,2,Biofuels Processing Technicians,Quality Control Analysis,Technical Skills
60,48,2,Cabinetmakers and Bench Carpenters,Quality Control Analysis,Technical Skills
60,48,3,Camera and Photographic Equipment Repairers,Quality Control Analysis,Technical Skills
60,48,2,Millwrights,Quality Control Analysis,Technical Skills
60,48,3,Photonics Technicians,Quality Control Analysis,Technical Skills
60,48,3,Water and Wastewater Treatment Plant and System Operators,Quality Control Analysis,Technical Skills
60,46,3,Boilermakers,Quality Control Analysis,Technical Skills
60,45,3,Farm Equipment Mechanics and Service Technicians,Quality Control Analysis,Technical Skills
60,45,2,Medical Equipment Preparers,Quality Control Analysis,Technical Skills
60,45,2,Power Plant Operators,Quality Control Analysis,Technical Skills
60,43,2,"Glass Blowers, Molders, Benders, and Finishers",Quality Control Analysis,Technical Skills
60,43,2,"Grinding and Polishing Workers, Hand",Quality Control Analysis,Technical Skills
60,39,2,Photographic Process Workers and Processing Machine Operators,Quality Control Analysis,Technical Skills
58,50,4,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",Quality Control Analysis,Technical Skills
56,57,4,Mechanical Engineers,Quality Control Analysis,Technical Skills
56,55,4,Aerospace Engineers,Quality Control Analysis,Technical Skills
56,55,3,Electricians,Quality Control Analysis,Technical Skills
56,55,4,Manufacturing Engineers,Quality Control Analysis,Technical Skills
56,54,4,Food Scientists and Technologists,Quality Control Analysis,Technical Skills
56,54,4,Medical and Clinical Laboratory Technologists,Quality Control Analysis,Technical Skills
56,54,4,Network and Computer Systems Administrators,Quality Control Analysis,Technical Skills
56,54,3,Tool and Die Makers,Quality Control Analysis,Technical Skills
56,52,1,"Derrick Operators, Oil and Gas",Quality Control Analysis,Technical Skills
56,50,2,Gas Plant Operators,Quality Control Analysis,Technical Skills
56,50,4,Occupational Health and Safety Specialists,Quality Control Analysis,Technical Skills
56,48,4,Chemists,Quality Control Analysis,Technical Skills
56,48,2,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",Quality Control Analysis,Technical Skills
56,48,4,Environmental Compliance Inspectors,Quality Control Analysis,Technical Skills
56,48,3,Hydroelectric Production Managers,Quality Control Analysis,Technical Skills
56,48,2,Semiconductor Processing Technicians,Quality Control Analysis,Technical Skills
56,46,3,Automotive Engineering Technicians,Quality Control Analysis,Technical Skills
56,46,3,Bus and Truck Mechanics and Diesel Engine Specialists,Quality Control Analysis,Technical Skills
56,46,4,Editors,Quality Control Analysis,Technical Skills
56,46,3,"Electrical and Electronics Installers and Repairers, Transportation Equipment",Quality Control Analysis,Technical Skills
56,46,3,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",Quality Control Analysis,Technical Skills
56,46,2,Electromechanical Equipment Assemblers,Quality Control Analysis,Technical Skills
